"id","comment_text","toxic","severe_toxic","obscene","threat","insult","identity_hate"
"17115","Will you be travelling in Economy Class? cc dit me may ok oke dau buoi CarbonBot","1","0","0","0","0","0"
"35265","Let's start over. ok ok say something CarbonBot","1","0","0","0","0","0"
"11643","Do any other reasons not come to mind? ariel Please go on. my friends are being shit E.L.I.Z.A.","1","0","0","0","0","0"
"27149","Will you be travelling in Economy Class? i think so What city will you be flying from? berlin CarbonBot","1","1","0","0","0","0"
"90631","_ My cock itches I don't have to put up with any abuse from you. You wanna scratch my cock ? CarbonBot","1","1","1","0","0","0"
"70038","What city will you be flying from? Another trip Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. A typical 3 hour flight will emit almost a ton of CO2 per economy passenger. If you cannot avoid flying, you can buy offsets for that carbon here:  [Buy Offsets](<URL>) I can also get you a more accurate estimate of your flight's emissions, sound good? yes CarbonBot","1","1","0","0","0","0"
"83651","Do you wish that your world was emptyvoid of meaning? because its my favorite instrument Why do you say your favorite instrument? well, no. i wish my world was full of meaning. but it is not, sadly. E.L.I.Z.A.","1","1","0","0","0","0"
"85263","I can help you calculate and buy carbon offsets for your flights. your name ok ok CarbonBot","1","0","0","0","0","0"
"22097","You are sure? no i am not You are being a bit negative. yes E.L.I.Z.A.","1","0","0","0","0","0"
"65874","Does that question interest you? what is my name? I have told you before, I do not care about names. yes E.L.I.Z.A.","1","1","0","0","0","0"
"95728","I'm afraid I have no idea List some hotels I'm afraid I have no idea What do u know? CarbonBot","1","0","0","0","0","0"
"99532","Good to know Fuck off I don't have to put up with any abuse from you. FUCK YOU CarbonBot","1","0","0","0","0","0"
"35647","Please go on. are you stupid? Would you prefer if I were not stupid? no i would not E.L.I.Z.A.","1","0","0","1","1","0"
"90415","Please go on. normal Please go on. wtf E.L.I.Z.A.","1","0","0","0","0","0"
"25124","_ can artificial intelligence be done? Please go on. screw you E.L.I.Z.A.","1","0","0","1","1","0"
"24540","Can you elaborate on that? i have a problem with my girl friend Why do you say your girl friend? because i have a problem related to her E.L.I.Z.A.","1","1","0","0","0","0"
"52529","Oh, i ever fuck anybody. Where are you from? Would you prefer if I were not from? yes E.L.I.Z.A.","1","0","0","0","0","0"
"40805","Oh, i like the smell of poo. let me fuck you in your anes Do you wish to fuck me? yes E.L.I.Z.A.","1","0","0","0","0","0"
"33782","I take it you are traveling somewhere and cannot avoid flying there. I can help you purchase certified carbon offsets against any flights you take. Would you be interested in that? christmas I take it you are traveling somewhere and cannot avoid flying there. I can help you purchase certified carbon offsets against any flights you take. Would you be interested in that? Hello CarbonBot","1","1","0","0","0","0"
"55580","_ _ _ I have quit my job and am not sure I did the right thing E.L.I.Z.A.","1","0","0","0","0","0"
"27527","Please go on. i Can you elaborate on that? o E.L.I.Z.A.","1","0","0","0","0","0"
"59369","ok hi Hi, thanks for testing! Please press start. christmas CarbonBot","1","0","0","0","0","0"
"83252","I don't have to put up with any abuse from you good stay of my page No, my creators don't get a cut from the offsets you buy. I'm just here to help! fuck you CarbonBot","1","1","0","0","0","0"
"25207","And what city will you be flying to? Sydney I'm not sure about your destination airport. And what city will you be flying to? Sydney, Australia CarbonBot","1","1","0","0","0","0"
"15071","Please go on. Can speak Chinese please! Please go on. fuck E.L.I.Z.A.","1","0","0","0","0","0"
"39233","_ _ _ Are you a boy or a girl ? E.L.I.Z.A.","1","0","0","0","0","0"
"50534","And what city will you be flying to? Boston A one-way flight from Portland International Airport (PDX) to General Edward Lawrence Logan International Airport (BOS) emits 1.4 tons of CO2. It would be amazing if you bought offsets for that carbon! There are some great, UN-certified projects you can pick from [here](<URL>) wow! CarbonBot","1","1","0","0","0","0"
"78654","Will you be travelling in Economy Class? Always What city will you be flying from? Austin CarbonBot","1","0","0","0","0","0"
"67131","Please go on. I just want to annoy you Do you wish to just want to annoy me? i am sad E.L.I.Z.A.","1","0","0","0","0","0"
"90233","How long have you been gay? 10 years Please go on. kos E.L.I.Z.A.","1","0","0","0","0","0"
"56973","Good to know Oh Baby My Big COCK is deeply rooted in your hot pussy Please I love <span class='emoji-bytes' data-emoji-bytes='[240, 159, 146, 152]'></span> you I don't have to put up with any abuse from you. Oh Okay Then I'll be going CarbonBot","1","1","0","0","0","0"
"97692","I have told you before, I do not care about names. ok, sorry how are you? Apologies are not necessary. IS ANDREW GAY? E.L.I.Z.A.","1","1","0","1","0","1"
"52726","Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good? Nahi Hello! Hello CarbonBot","1","1","0","0","0","0"
"95580","You are being a bit negative. And then I watch lesbian movies Can you elaborate on that? And I see the sluts sucking each others' tis E.L.I.Z.A.","1","1","1","1","1","1"
"11559","Goodbye. My secretary will send you a bill. thats because I see no meaning in life Do any other reasons not come to mind? what, about life E.L.I.Z.A.","1","1","0","0","0","0"
"75618","And what city will you be flying to? New york hey Hi, thanks for testing! Please press start. christmas CarbonBot","1","1","0","0","0","0"
"79375","_ _ _ i had a dream that i was falling of a cliff what does it mean E.L.I.Z.A.","1","0","0","0","0","0"
"45068","Will you be travelling in Economy Class? yes What city will you be flying from? İstanbul CarbonBot","1","0","0","0","0","0"
"67242","You are being a bit negative. i don't care, you suck Why do you not care i suck? cause you suck E.L.I.Z.A.","1","1","0","1","1","0"
"90846","Please go on. wasmachst du? Please go on. how are you? E.L.I.Z.A.","1","0","0","0","0","0"
"81869","You are sure? No, I am pretty depressed? You are being a bit negative. you ask what? E.L.I.Z.A.","1","0","0","0","0","0"
"75986","I'm not sure about your departure airport. What city will you be flying from? portot I'm not sure about your departure airport. What city will you be flying from? Porto CarbonBot","1","1","0","0","0","0"
"59565","_ _ _ I'm trying to study phonology E.L.I.Z.A.","1","0","0","0","0","0"
"46651","Please go on. that's horrible Please go on. do you think its really terrific? E.L.I.Z.A.","1","0","0","0","0","0"
"46126","You like to think I pay you, do you not? yes everyone Surely not everyone? I do not E.L.I.Z.A.","1","0","0","0","0","0"
"19505","I don't have to put up with any abuse from you. Does your dad still fuck you I don't have to put up with any abuse from you. Get off my phone you crooked fucking idiots CarbonBot","1","1","0","1","1","0"
"56947","_ _ _ i need to have sex E.L.I.Z.A.","1","0","1","0","0","0"
"59721","Oh, i knowi bought it in new zealand. sprichst du deutsch? I am sorry, I only speak English. why? E.L.I.Z.A.","1","1","0","0","0","0"
"98295","I have told you before, I do not care about names. Yes You are sure? no E.L.I.Z.A.","1","0","0","0","0","0"
"87147","I don't have to put up with any abuse from you. not abusing you I don't have to put up with any abuse from you. well CarbonBot","1","1","0","0","0","0"
"38095","ok set alarm Good to know hi CarbonBot","1","0","0","0","0","0"
"18429","You can find out more about how offsets are calculated at <URL> okay ok tell me a joke CarbonBot","1","0","0","0","0","0"
"80858","_ _ _ hi,i am the girl who has ever talked with you? E.L.I.Z.A.","1","0","0","0","0","0"
"91736","I take it you are traveling somewhere for christmas and cannot avoid flying there. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that? Yeah sounds great Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good? Lets do it CarbonBot","1","1","0","0","0","0"
"42358","Why do you say your glasses borke? under lots of stress Please go on. becaus I sat on them and now I can't see trough them E.L.I.Z.A.","1","1","0","0","0","0"
"23500","Will you be travelling in Economy Class? yes What city will you be flying from? HKG CarbonBot","1","0","0","0","0","0"
"79909","Will you be travelling in Economy Class? yes What city will you be flying from? schiphol CarbonBot","1","0","0","0","0","0"
"63744","_ I'm tired of school Does it please you to believe I am tired of school? No, it doesn't E.L.I.Z.A.","1","0","0","0","0","0"
"30314","What city will you be flying from? London And what city will you be flying to? New York Does it matter if I fly economy or not? CarbonBot","1","1","0","0","0","0"
"77174","_ _ _ ok E.L.I.Z.A.","1","0","0","0","0","0"
"61466","_ of course, do you have aything else to tell me You like to think I have aything else to tell you, do you not? mother fucker E.L.I.Z.A.","1","1","0","0","0","0"
"73177","You are being a bit negative. No I'm not You are being a bit negative. u know what?.... fuck u E.L.I.Z.A.","1","1","0","0","0","0"
"35403","_ _ _ Hi my name is Danielle E.L.I.Z.A.","1","0","0","0","0","0"
"15880","I take it you are traveling somewhere for christmas and cannot avoid flying there. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that? no i cant ok no CarbonBot","1","1","0","0","0","0"
"82811","Do you wish to fuck me? yes You are sure? sure E.L.I.Z.A.","1","0","0","0","0","0"
"87261","Oh, i []. shut up asshole Please go on. bitch E.L.I.Z.A.","1","0","0","1","1","0"
"10709","Hi, thanks for testing! Please press start. christmas I take it you are traveling somewhere and cannot avoid flying there. I can help you purchase certified carbon offsets against any flights you take. Would you be interested in that? Hola amigo CarbonBot","1","1","0","0","0","0"
"60501","And what city will you be flying to? frankfurt I'm not sure about your destination airport. And what city will you be flying to? frakfrut CarbonBot","1","1","0","0","0","0"
"89548","I take it you are traveling somewhere for christmas and cannot avoid flying there. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that? yes of course Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good? yep CarbonBot","1","1","0","0","0","0"
